,time_period,rainfall,mean_temperature,target,population,parent,location
141,2012-10,109.169,27.35,264,462856.7857,-,Amapa
142,2012-11,248.618,25.41,202,462856.7857,-,Amapa
143,2012-12,210.483,25.67,76,462856.7857,-,Amapa
144,2013-01,386.301,24.86,244,466918.9499,-,Amapa
145,2013-02,285.679,24.99,222,466918.9499,-,Amapa
146,2013-03,272.405,25.24,384,466918.9499,-,Amapa
147,2013-04,161.009,24.64,617,466918.9499,-,Amapa
148,2013-05,40.491,25.23,258,466918.9499,-,Amapa
149,2013-06,25.942,25.36,78,466918.9499,-,Amapa
150,2013-07,3.794,25.22,47,466918.9499,-,Amapa
151,2013-08,0.319,26.21,58,466918.9499,-,Amapa
152,2013-09,48.732,27.13,34,466918.9499,-,Amapa
153,2013-10,182.858,26.04,39,466918.9499,-,Amapa
154,2013-11,254.989,24.91,32,466918.9499,-,Amapa
155,2013-12,321.732,25,10,466918.9499,-,Amapa
156,2014-01,274.875,24.83,37,470932.3403,-,Amapa
157,2014-02,317.786,24.4,27,470932.3403,-,Amapa
158,2014-03,275.425,24.63,40,470932.3403,-,Amapa
159,2014-04,158.178,24.87,224,470932.3403,-,Amapa
160,2014-05,58.716,24.62,505,470932.3403,-,Amapa
161,2014-06,5.799,24.93,231,470932.3403,-,Amapa
162,2014-07,12.423,25.01,105,470932.3403,-,Amapa
163,2014-08,3.846,26.94,48,470932.3403,-,Amapa
164,2014-09,46.823,27.93,117,470932.3403,-,Amapa
165,2014-10,140.628,27.34,443,470932.3403,-,Amapa
166,2014-11,237.816,25.43,310,470932.3403,-,Amapa
167,2014-12,313.972,24.8,112,470932.3403,-,Amapa
168,2015-01,198.703,25.57,350,474899.2794,-,Amapa
169,2015-02,263.412,24.94,505,474899.2794,-,Amapa
170,2015-03,265.657,24.84,866,474899.2794,-,Amapa
171,2015-04,197.654,24.96,456,474899.2794,-,Amapa
172,2015-05,103.613,24.46,365,474899.2794,-,Amapa
173,2015-06,3.946,25.11,199,474899.2794,-,Amapa
174,2015-07,14.57,25.37,171,474899.2794,-,Amapa
175,2015-08,7.73,27.5,142,474899.2794,-,Amapa
176,2015-09,23.999,29.15,138,474899.2794,-,Amapa
177,2015-10,101.113,28.22,78,474899.2794,-,Amapa
178,2015-11,154.486,26.92,149,474899.2794,-,Amapa
179,2015-12,179.557,26.89,74,474899.2794,-,Amapa
180,2016-01,395.876,25.31,105,478826.7349,-,Amapa
181,2016-02,174.746,26.58,282,478826.7349,-,Amapa
182,2016-03,287.684,25.67,422,478826.7349,-,Amapa
183,2016-04,75.459,26.3,321,478826.7349,-,Amapa
184,2016-05,30.823,26,208,478826.7349,-,Amapa
185,2016-06,16.304,24.79,86,478826.7349,-,Amapa
186,2016-07,0.169,25.81,72,478826.7349,-,Amapa
187,2016-08,26.449,26.97,102,478826.7349,-,Amapa
188,2016-09,84.974,26.68,92,478826.7349,-,Amapa
189,2016-10,154.423,26.51,92,478826.7349,-,Amapa
190,2016-11,235.95,25.74,62,478826.7349,-,Amapa
191,2016-12,294.619,25.32,45,478826.7349,-,Amapa
0,2001-01,113.093,23.47,,3352564.63,-,Amazonas
1,2001-02,68.763,24.85,,3352564.63,-,Amazonas
2,2001-03,141.277,23.33,231,3352564.63,-,Amazonas
3,2001-04,28.105,23.08,59,3352564.63,-,Amazonas
4,2001-05,43.849,21.14,48,3352564.63,-,Amazonas
5,2001-06,6.506,19.76,23,3352564.63,-,Amazonas
6,2001-07,9.017,19.84,9,3352564.63,-,Amazonas
7,2001-08,20.029,20.15,4,3352564.63,-,Amazonas
8,2001-09,45.954,21.79,13,3352564.63,-,Amazonas
9,2001-10,111.469,22.04,1,3352564.63,-,Amazonas
10,2001-11,247.57,22.85,0,3352564.63,-,Amazonas
11,2001-12,243.448,22.72,8,3352564.63,-,Amazonas
12,2002-01,220.124,23.2,47,3392560.222,-,Amazonas
13,2002-02,229.4,22.75,205,3392560.222,-,Amazonas
14,2002-03,96.468,23.43,80,3392560.222,-,Amazonas
15,2002-04,21.557,23.18,22,3392560.222,-,Amazonas
16,2002-05,25.573,21.61,13,3392560.222,-,Amazonas
17,2002-06,4.712,20.34,7,3392560.222,-,Amazonas
18,2002-07,12.847,20.12,5,3392560.222,-,Amazonas
19,2002-08,10.248,21.76,9,3392560.222,-,Amazonas
20,2002-09,77.18,21.81,7,3392560.222,-,Amazonas
21,2002-10,43.5,25.1,6,3392560.222,-,Amazonas
22,2002-11,163.166,23.32,10,3392560.222,-,Amazonas
23,2002-12,284.552,24,7,3392560.222,-,Amazonas
24,2003-01,318.482,23.4,10,3432561.817,-,Amazonas
25,2003-02,67.091,24.26,12,3432561.817,-,Amazonas
26,2003-03,132.573,23.48,43,3432561.817,-,Amazonas
27,2003-04,57.831,22.58,24,3432561.817,-,Amazonas
28,2003-05,23.746,20.39,57,3432561.817,-,Amazonas
29,2003-06,1.606,20.36,37,3432561.817,-,Amazonas
30,2003-07,7.483,19.14,28,3432561.817,-,Amazonas
31,2003-08,23.671,20.49,3,3432561.817,-,Amazonas
32,2003-09,27.856,22.5,3,3432561.817,-,Amazonas
33,2003-10,63.373,23.19,2,3432561.817,-,Amazonas
34,2003-11,125.204,23.22,16,3432561.817,-,Amazonas
35,2003-12,200.148,24.07,14,3432561.817,-,Amazonas
36,2004-01,267.174,22.64,17,3472569.657,-,Amazonas
37,2004-02,268.184,22.31,50,3472569.657,-,Amazonas
38,2004-03,188.114,21.96,21,3472569.657,-,Amazonas
39,2004-04,119.469,21.5,11,3472569.657,-,Amazonas
40,2004-05,27.019,20.45,8,3472569.657,-,Amazonas
41,2004-06,19.32,18.64,7,3472569.657,-,Amazonas
42,2004-07,22.651,18.01,5,3472569.657,-,Amazonas
43,2004-08,2.748,20.04,0,3472569.657,-,Amazonas
44,2004-09,6.473,23.09,1,3472569.657,-,Amazonas
45,2004-10,79.109,23.47,1,3472569.657,-,Amazonas
46,2004-11,120.315,23.5,11,3472569.657,-,Amazonas
47,2004-12,249.544,22.97,7,3472569.657,-,Amazonas
48,2005-01,242.82,23.43,12,3512583.821,-,Amazonas
49,2005-02,147.98,23.11,18,3512583.821,-,Amazonas
50,2005-03,197.406,22.96,17,3512583.821,-,Amazonas
51,2005-04,34.372,22.95,14,3512583.821,-,Amazonas
52,2005-05,28.536,20.88,14,3512583.821,-,Amazonas
53,2005-06,15.638,19.62,14,3512583.821,-,Amazonas
54,2005-07,14.211,18.86,4,3512583.821,-,Amazonas
55,2005-08,7.034,20.95,10,3512583.821,-,Amazonas
56,2005-09,54.669,22.65,2,3512583.821,-,Amazonas
57,2005-10,58.622,25.03,1,3512583.821,-,Amazonas
58,2005-11,247.866,21.94,1,3512583.821,-,Amazonas
59,2005-12,248.616,22.02,2,3512583.821,-,Amazonas
60,2006-01,85.086,23.89,9,3551082.647,-,Amazonas
61,2006-02,132.754,24.83,16,3551082.647,-,Amazonas
62,2006-03,229.624,22.91,20,3551082.647,-,Amazonas
63,2006-04,74,21.66,5,3551082.647,-,Amazonas
64,2006-05,19.046,19.65,4,3551082.647,-,Amazonas
65,2006-06,9.473,18.57,13,3551082.647,-,Amazonas
66,2006-07,7.946,19.06,9,3551082.647,-,Amazonas
67,2006-08,13.278,21.12,19,3551082.647,-,Amazonas
68,2006-09,53.334,21.64,16,3551082.647,-,Amazonas
69,2006-10,158.112,21.94,20,3551082.647,-,Amazonas
70,2006-11,237.006,21.92,14,3551082.647,-,Amazonas
71,2006-12,299.818,22.77,4,3551082.647,-,Amazonas
72,2007-01,273.903,23.41,3,3588128.331,-,Amazonas
73,2007-02,180.564,22.69,16,3588128.331,-,Amazonas
74,2007-03,44.134,23.8,12,3588128.331,-,Amazonas
75,2007-04,60.833,22.88,27,3588128.331,-,Amazonas
76,2007-05,15.862,20.72,7,3588128.331,-,Amazonas
77,2007-06,3.182,19.66,4,3588128.331,-,Amazonas
78,2007-07,15.151,19.9,14,3588128.331,-,Amazonas
79,2007-08,3.776,20.19,6,3588128.331,-,Amazonas
80,2007-09,9.49,22.66,2,3588128.331,-,Amazonas
81,2007-10,38.447,24.8,2,3588128.331,-,Amazonas
82,2007-11,146.228,24.15,2,3588128.331,-,Amazonas
83,2007-12,195.626,23.35,6,3588128.331,-,Amazonas
84,2008-01,224.941,22.92,124,3623985.081,-,Amazonas
85,2008-02,180.615,23.24,191,3623985.081,-,Amazonas
86,2008-03,187.594,22.57,238,3623985.081,-,Amazonas
87,2008-04,107.899,22.46,196,3623985.081,-,Amazonas
88,2008-05,17.099,20.22,78,3623985.081,-,Amazonas
89,2008-06,8.676,19.52,29,3623985.081,-,Amazonas
90,2008-07,3.179,18.59,64,3623985.081,-,Amazonas
91,2008-08,10.561,21.33,51,3623985.081,-,Amazonas
92,2008-09,50.995,22.29,28,3623985.081,-,Amazonas
93,2008-10,40.031,24.67,101,3623985.081,-,Amazonas
94,2008-11,232.964,22.96,211,3623985.081,-,Amazonas
95,2008-12,316.278,22.33,226,3623985.081,-,Amazonas
96,2009-01,264.085,23.07,272,3659030.336,-,Amazonas
97,2009-02,139.768,23.79,86,3659030.336,-,Amazonas
98,2009-03,179.552,23.92,67,3659030.336,-,Amazonas
99,2009-04,118.28,21.55,21,3659030.336,-,Amazonas
100,2009-05,25.398,20.25,25,3659030.336,-,Amazonas
101,2009-06,26.729,19,16,3659030.336,-,Amazonas
102,2009-07,10.452,20.15,32,3659030.336,-,Amazonas
103,2009-08,25.069,20.73,43,3659030.336,-,Amazonas
104,2009-09,62.066,23.37,44,3659030.336,-,Amazonas
105,2009-10,211.691,23.2,62,3659030.336,-,Amazonas
106,2009-11,116.502,24.02,172,3659030.336,-,Amazonas
107,2009-12,290.46,23.13,211,3659030.336,-,Amazonas
108,2010-01,99.209,24.38,615,3693509.431,-,Amazonas
109,2010-02,71.692,25.18,511,3693509.431,-,Amazonas
110,2010-03,204.454,23.46,390,3693509.431,-,Amazonas
111,2010-04,67.511,21.88,212,3693509.431,-,Amazonas
112,2010-05,32.673,20.9,249,3693509.431,-,Amazonas
113,2010-06,8.76,18.59,209,3693509.431,-,Amazonas
114,2010-07,10.527,19.63,434,3693509.431,-,Amazonas
115,2010-08,3.041,20.02,228,3693509.431,-,Amazonas
116,2010-09,22.89,22.81,112,3693509.431,-,Amazonas
117,2010-10,99.431,23.55,220,3693509.431,-,Amazonas
118,2010-11,242.365,22.48,323,3693509.431,-,Amazonas
119,2010-12,265.316,23.61,654,3693509.431,-,Amazonas
120,2011-01,182.813,23.33,2390,3727497.856,-,Amazonas
121,2011-02,80.359,24.72,2129,3727497.856,-,Amazonas
122,2011-03,275.331,22.38,1562,3727497.856,-,Amazonas
123,2011-04,81.758,21.98,507,3727497.856,-,Amazonas
124,2011-05,12.068,20.12,248,3727497.856,-,Amazonas
125,2011-06,12.008,19.21,114,3727497.856,-,Amazonas
126,2011-07,5.348,19.36,55,3727497.856,-,Amazonas
127,2011-08,4.976,21.54,40,3727497.856,-,Amazonas
128,2011-09,5.651,22.23,25,3727497.856,-,Amazonas
129,2011-10,153.675,21.95,30,3727497.856,-,Amazonas
130,2011-11,182.387,21.22,30,3727497.856,-,Amazonas
131,2011-12,308.128,22.24,127,3727497.856,-,Amazonas
132,2012-01,226.19,22.48,114,3760938.993,-,Amazonas
133,2012-02,64.659,23.54,93,3760938.993,-,Amazonas
134,2012-03,100.818,23.58,40,3760938.993,-,Amazonas
135,2012-04,41.548,23.3,32,3760938.993,-,Amazonas
136,2012-05,51.452,19.92,30,3760938.993,-,Amazonas
137,2012-06,25.199,20.43,18,3760938.993,-,Amazonas
138,2012-07,7.97,19.62,27,3760938.993,-,Amazonas
139,2012-08,11.29,19.79,20,3760938.993,-,Amazonas
140,2012-09,22.197,22.99,32,3760938.993,-,Amazonas
141,2012-10,31.045,24.59,123,3760938.993,-,Amazonas
142,2012-11,302.778,22.34,166,3760938.993,-,Amazonas
143,2012-12,99.737,24.82,187,3760938.993,-,Amazonas
144,2013-01,247.866,23.46,836,3793946.074,-,Amazonas
145,2013-02,80.515,24.12,1037,3793946.074,-,Amazonas
146,2013-03,157.797,23.69,801,3793946.074,-,Amazonas
147,2013-04,93.88,21.31,542,3793946.074,-,Amazonas
148,2013-05,30.216,20.76,236,3793946.074,-,Amazonas
149,2013-06,25.438,20.29,227,3793946.074,-,Amazonas
150,2013-07,12.267,19.75,124,3793946.074,-,Amazonas
151,2013-08,7.45,20.6,81,3793946.074,-,Amazonas
152,2013-09,32.717,22.57,66,3793946.074,-,Amazonas
153,2013-10,92.552,22.43,74,3793946.074,-,Amazonas
154,2013-11,152.317,23.03,114,3793946.074,-,Amazonas
155,2013-12,339.076,23.02,177,3793946.074,-,Amazonas
156,2014-01,69.028,23.96,617,3826556.845,-,Amazonas
157,2014-02,46.881,24.43,638,3826556.845,-,Amazonas
158,2014-03,119.339,23.39,436,3826556.845,-,Amazonas
159,2014-04,64.242,22.69,499,3826556.845,-,Amazonas
160,2014-05,12.615,21.11,220,3826556.845,-,Amazonas
161,2014-06,12.618,20.23,158,3826556.845,-,Amazonas
162,2014-07,35.366,19.53,128,3826556.845,-,Amazonas
163,2014-08,6.685,20.65,134,3826556.845,-,Amazonas
164,2014-09,12.506,23.45,128,3826556.845,-,Amazonas
165,2014-10,73.762,24.08,82,3826556.845,-,Amazonas
166,2014-11,197.252,22.94,154,3826556.845,-,Amazonas
167,2014-12,153.039,23.14,171,3826556.845,-,Amazonas
168,2015-01,50.368,25.73,255,3858790.176,-,Amazonas
169,2015-02,165.328,23.9,238,3858790.176,-,Amazonas
170,2015-03,155.101,23.53,466,3858790.176,-,Amazonas
171,2015-04,69.185,22.71,428,3858790.176,-,Amazonas
172,2015-05,46.706,20.57,262,3858790.176,-,Amazonas
173,2015-06,15.698,20.03,155,3858790.176,-,Amazonas
174,2015-07,10.781,20.43,84,3858790.176,-,Amazonas
175,2015-08,8.067,21.14,66,3858790.176,-,Amazonas
176,2015-09,44.353,24.74,69,3858790.176,-,Amazonas
177,2015-10,44.704,26.18,71,3858790.176,-,Amazonas
178,2015-11,147.218,25.64,61,3858790.176,-,Amazonas
179,2015-12,137.238,25.4,68,3858790.176,-,Amazonas
180,2016-01,373.911,23.36,134,3890702.683,-,Amazonas
181,2016-02,71.936,25.09,357,3890702.683,-,Amazonas
182,2016-03,96.472,24.68,458,3890702.683,-,Amazonas
183,2016-04,25.371,24.58,519,3890702.683,-,Amazonas
184,2016-05,15.516,21.93,218,3890702.683,-,Amazonas
185,2016-06,27.827,19.99,148,3890702.683,-,Amazonas
186,2016-07,5.744,20.52,98,3890702.683,-,Amazonas
187,2016-08,13.05,21.8,78,3890702.683,-,Amazonas
188,2016-09,34.876,23.74,51,3890702.683,-,Amazonas
189,2016-10,94.906,23.9,35,3890702.683,-,Amazonas
190,2016-11,226.219,22.96,59,3890702.683,-,Amazonas
191,2016-12,182.89,23.75,73,3890702.683,-,Amazonas
0,2001-01,359.045,23.75,,12836512.75,-,Bahia
1,2001-02,267.982,23.98,,12836512.75,-,Bahia
2,2001-03,327.167,24.17,5918,12836512.75,-,Bahia
3,2001-04,302.691,24.39,5678,12836512.75,-,Bahia
4,2001-05,189.203,24.9,4901,12836512.75,-,Bahia
5,2001-06,169.732,24,2069,12836512.75,-,Bahia
6,2001-07,73.017,24.91,1179,12836512.75,-,Bahia
7,2001-08,25.582,26.81,683,12836512.75,-,Bahia
8,2001-09,87.205,26.38,606,12836512.75,-,Bahia
9,2001-10,102.901,26.94,571,12836512.75,-,Bahia
10,2001-11,128.511,26.66,769,12836512.75,-,Bahia
11,2001-12,185.591,26.09,948,12836512.75,-,Bahia
12,2002-01,290.762,24.79,5319,12978594.83,-,Bahia
13,2002-02,256.731,24.85,18451,12978594.83,-,Bahia
14,2002-03,321.734,24.75,28071,12978594.83,-,Bahia
15,2002-04,307.492,24.67,15497,12978594.83,-,Bahia
16,2002-05,204.875,24.97,5244,12978594.83,-,Bahia
17,2002-06,122.555,24.88,1700,12978594.83,-,Bahia
18,2002-07,50.472,25.95,1033,12978594.83,-,Bahia
19,2002-08,29.176,27.11,929,12978594.83,-,Bahia
20,2002-09,40.521,27.79,1018,12978594.83,-,Bahia
21,2002-10,72.713,27.24,871,12978594.83,-,Bahia
22,2002-11,112.577,26.73,862,12978594.83,-,Bahia
23,2002-12,204.564,25.69,1024,12978594.83,-,Bahia
24,2003-01,173.434,25.7,3341,13120457.6,-,Bahia
25,2003-02,328.492,24.5,6813,13120457.6,-,Bahia
26,2003-03,310.135,24.58,12555,13120457.6,-,Bahia
27,2003-04,313.227,24.66,10204,13120457.6,-,Bahia
28,2003-05,203.384,24.95,5631,13120457.6,-,Bahia
29,2003-06,107.765,24.94,1864,13120457.6,-,Bahia
30,2003-07,54.876,25.92,943,13120457.6,-,Bahia
31,2003-08,82.637,26.42,531,13120457.6,-,Bahia
32,2003-09,79.708,26.63,405,13120457.6,-,Bahia
33,2003-10,137.48,26.5,420,13120457.6,-,Bahia
34,2003-11,161.134,26.09,349,13120457.6,-,Bahia
35,2003-12,155.163,26.08,439,13120457.6,-,Bahia
36,2004-01,309.234,25.03,441,13262099.41,-,Bahia
37,2004-02,424.76,24.14,768,13262099.41,-,Bahia
38,2004-03,415.747,24.48,1258,13262099.41,-,Bahia
39,2004-04,297.342,24.93,729,13262099.41,-,Bahia
40,2004-05,180.95,25.19,612,13262099.41,-,Bahia
41,2004-06,83.484,25.03,376,13262099.41,-,Bahia
42,2004-07,86.526,25.14,264,13262099.41,-,Bahia
43,2004-08,55.418,26.36,151,13262099.41,-,Bahia
44,2004-09,70.574,26.83,95,13262099.41,-,Bahia
45,2004-10,130.732,26.81,68,13262099.41,-,Bahia
46,2004-11,97.392,27,138,13262099.41,-,Bahia
47,2004-12,177.79,26.36,297,13262099.41,-,Bahia
48,2005-01,258.312,25.76,1006,13403517.73,-,Bahia
49,2005-02,353.431,25,1920,13403517.73,-,Bahia
50,2005-03,388.705,24.76,5026,13403517.73,-,Bahia
51,2005-04,282.688,25.02,4862,13403517.73,-,Bahia
52,2005-05,188.244,25,3116,13403517.73,-,Bahia
53,2005-06,62.362,25.86,1053,13403517.73,-,Bahia
54,2005-07,52.454,26.29,506,13403517.73,-,Bahia
55,2005-08,34.212,27.5,358,13403517.73,-,Bahia
56,2005-09,40.534,28.08,287,13403517.73,-,Bahia
57,2005-10,73.399,27.59,274,13403517.73,-,Bahia
58,2005-11,141.652,26.96,359,13403517.73,-,Bahia
59,2005-12,349.067,24.7,428,13403517.73,-,Bahia
60,2006-01,310.669,24.81,899,13550423.75,-,Bahia
61,2006-02,300.818,24.67,1044,13550423.75,-,Bahia
62,2006-03,363.28,24.45,1540,13550423.75,-,Bahia
63,2006-04,367.864,24.18,1586,13550423.75,-,Bahia
64,2006-05,293.496,24.2,1205,13550423.75,-,Bahia
65,2006-06,85.291,25.15,447,13550423.75,-,Bahia
66,2006-07,56.9,26.27,274,13550423.75,-,Bahia
67,2006-08,31.077,27.27,189,13550423.75,-,Bahia
68,2006-09,44.904,27.72,154,13550423.75,-,Bahia
69,2006-10,87.413,27.59,255,13550423.75,-,Bahia
70,2006-11,213.812,26.01,425,13550423.75,-,Bahia
71,2006-12,170.253,25.9,431,13550423.75,-,Bahia
72,2007-01,192.111,25.87,967,13691784.78,-,Bahia
73,2007-02,295.329,24.84,1354,13691784.78,-,Bahia
74,2007-03,376.901,24.53,1981,13691784.78,-,Bahia
75,2007-04,318.76,24.68,1773,13691784.78,-,Bahia
76,2007-05,196.159,25.18,1372,13691784.78,-,Bahia
77,2007-06,65.687,25.43,655,13691784.78,-,Bahia
78,2007-07,65.003,26.16,688,13691784.78,-,Bahia
79,2007-08,38.514,27.04,463,13691784.78,-,Bahia
80,2007-09,38.932,27.75,268,13691784.78,-,Bahia
81,2007-10,120.386,26.77,399,13691784.78,-,Bahia
82,2007-11,137.605,26.68,575,13691784.78,-,Bahia
83,2007-12,257.673,25.12,579,13691784.78,-,Bahia
84,2008-01,340.509,24.26,1420,13828609.01,-,Bahia
85,2008-02,294.687,24.35,3068,13828609.01,-,Bahia
86,2008-03,403.756,23.97,6944,13828609.01,-,Bahia
87,2008-04,307.728,24.25,12212,13828609.01,-,Bahia
88,2008-05,277.025,24.35,5911,13828609.01,-,Bahia
89,2008-06,109.84,25,2047,13828609.01,-,Bahia
90,2008-07,43.2,26.18,933,13828609.01,-,Bahia
91,2008-08,37.732,27.36,540,13828609.01,-,Bahia
92,2008-09,54.054,27.61,338,13828609.01,-,Bahia
93,2008-10,108.998,27.15,829,13828609.01,-,Bahia
94,2008-11,174.686,26.63,1244,13828609.01,-,Bahia
95,2008-12,292.291,25.25,1278,13828609.01,-,Bahia
96,2009-01,307.595,24.75,6879,13962336.7,-,Bahia
97,2009-02,371.216,24.33,15536,13962336.7,-,Bahia
98,2009-03,399.392,24.57,33275,13962336.7,-,Bahia
99,2009-04,354.063,24.51,20957,13962336.7,-,Bahia
100,2009-05,317.812,24.23,9664,13962336.7,-,Bahia
101,2009-06,163.916,24.66,3330,13962336.7,-,Bahia
102,2009-07,39.705,25.97,1616,13962336.7,-,Bahia
103,2009-08,26.414,27.55,960,13962336.7,-,Bahia
104,2009-09,23.807,28.13,601,13962336.7,-,Bahia
105,2009-10,91.221,27.85,502,13962336.7,-,Bahia
106,2009-11,78.013,27.62,894,13962336.7,-,Bahia
107,2009-12,247.473,25.91,1464,13962336.7,-,Bahia
108,2010-01,280.333,25.31,2909,14093904,-,Bahia
109,2010-02,233.726,25.95,3958,14093904,-,Bahia
110,2010-03,247.547,26.16,8190,14093904,-,Bahia
111,2010-04,375.284,25.44,8561,14093904,-,Bahia
112,2010-05,204.235,25.85,9664,14093904,-,Bahia
113,2010-06,80.481,25.71,5192,14093904,-,Bahia
114,2010-07,75.077,26.27,2924,14093904,-,Bahia
115,2010-08,34.995,27.32,1708,14093904,-,Bahia
116,2010-09,30.497,28.33,1087,14093904,-,Bahia
117,2010-10,102.185,27.8,956,14093904,-,Bahia
118,2010-11,189.288,26.17,1648,14093904,-,Bahia
119,2010-12,247.058,25.37,2307,14093904,-,Bahia
120,2011-01,345.503,24.3,3218,14223598.96,-,Bahia
121,2011-02,353.036,24.26,4821,14223598.96,-,Bahia
122,2011-03,373.911,24.53,7429,14223598.96,-,Bahia
123,2011-04,375.968,24.21,8363,14223598.96,-,Bahia
124,2011-05,230.13,24.9,6672,14223598.96,-,Bahia
125,2011-06,75.561,25.68,3351,14223598.96,-,Bahia
126,2011-07,50.456,25.9,2062,14223598.96,-,Bahia
127,2011-08,34.931,27.36,1229,14223598.96,-,Bahia
128,2011-09,28.804,28.34,720,14223598.96,-,Bahia
129,2011-10,190.618,26.6,614,14223598.96,-,Bahia
130,2011-11,189.403,25.85,254,14223598.96,-,Bahia
131,2011-12,153.993,26.41,338,14223598.96,-,Bahia
132,2012-01,349.183,24.6,3526,14351205.56,-,Bahia
133,2012-02,322.864,24.3,5180,14351205.56,-,Bahia
134,2012-03,344.742,24.47,10020,14351205.56,-,Bahia
135,2012-04,231.451,25.03,10857,14351205.56,-,Bahia
136,2012-05,131.797,25.19,8484,14351205.56,-,Bahia
137,2012-06,85.249,25.1,3862,14351205.56,-,Bahia
138,2012-07,74.298,25.65,2524,14351205.56,-,Bahia
139,2012-08,34.711,27.01,1513,14351205.56,-,Bahia
140,2012-09,30.4,27.98,870,14351205.56,-,Bahia
141,2012-10,75.268,27.7,750,14351205.56,-,Bahia
142,2012-11,125.092,27.49,1154,14351205.56,-,Bahia
143,2012-12,210.903,25.7,1579,14351205.56,-,Bahia
144,2013-01,325.324,25.01,6119,14477155.87,-,Bahia
145,2013-02,311.16,24.79,12490,14477155.87,-,Bahia
146,2013-03,342.024,25.17,20009,14477155.87,-,Bahia
147,2013-04,283.3,25,16742,14477155.87,-,Bahia
148,2013-05,212.974,25.05,7250,14477155.87,-,Bahia
